time,temperature,pressure,lattice,MSD
0.144000,779.440298,13699.568220,4.056479,0.130934,0.135248,0.273450
0.145000,771.648535,13950.288369,4.056566,0.127358,0.129539,0.273491
0.146000,763.872991,14209.391924,4.056655,0.123859,0.123924,0.273227
0.147000,756.194465,14471.068792,4.056745,0.120462,0.118413,0.272646
0.148000,748.687398,14738.967124,4.056837,0.117187,0.113013,0.271743
0.149000,741.420959,15008.565746,4.056931,0.114055,0.107734,0.270511
0.150000,734.458502,15278.440218,4.057026,0.111084,0.102584,0.268942
0.151000,727.858359,15546.383873,4.057123,0.108291,0.097568,0.267034
0.152000,721.674122,15809.861237,4.057222,0.105691,0.092693,0.264782
0.153000,715.954668,16064.094369,4.057322,0.103299,0.087965,0.262185
0.154000,710.744697,16307.861718,4.057424,0.101125,0.083386,0.259242
0.155000,706.084620,16538.644846,4.057527,0.099181,0.078962,0.255953
0.156000,702.009471,16759.231809,4.057632,0.097473,0.074695,0.252321
0.157000,698.548867,16966.154874,4.057738,0.096010,0.070586,0.248349
0.158000,695.727124,17158.022683,4.057845,0.094795,0.066637,0.244043
0.159000,693.562825,17330.358576,4.057953,0.093831,0.062848,0.239408
0.160000,692.067136,17482.735996,4.058062,0.093118,0.059218,0.234453
0.161000,691.242316,17613.066016,4.058172,0.092658,0.055746,0.229188
0.162000,691.082618,17722.202179,4.058283,0.092446,0.052430,0.223622
0.163000,691.575812,17806.916652,4.058394,0.092479,0.049267,0.217768
0.164000,692.702255,17862.215178,4.058506,0.092752,0.046254,0.211639
0.165000,694.432763,17890.885762,4.058617,0.093257,0.043386,0.205249
0.166000,696.729096,17897.337576,4.058729,0.093987,0.040658,0.198613
0.167000,699.544874,17878.798984,4.058841,0.094932,0.038065,0.191746
0.168000,702.826215,17836.332425,4.058952,0.096082,0.035602,0.184666
0.169000,706.513806,17771.890709,4.059063,0.097426,0.033260,0.177390
0.170000,710.543290,17688.407606,4.059174,0.098951,0.031034,0.169935
0.171000,714.845455,17585.054297,4.059283,0.100644,0.028916,0.162321
0.172000,719.348958,17460.736138,4.059393,0.102492,0.026898,0.154564
0.173000,723.982422,17322.699230,4.059501,0.104481,0.024972,0.146685
0.174000,728.675191,17171.525914,4.059608,0.106597,0.023129,0.138701
0.175000,733.358751,17005.530764,4.059714,0.108823,0.021362,0.130631
0.176000,737.966753,16828.374239,4.059819,0.111146,0.019662,0.122493
0.177000,742.436019,16644.888449,4.059923,0.113550,0.018018,0.114306
0.178000,746.708007,16455.459195,4.060026,0.116020,0.016424,0.106086
0.179000,750.727933,16263.241925,4.060128,0.118541,0.014869,0.097852
0.180000,754.445589,16072.150507,4.060228,0.121096,0.013344,0.089620
0.181000,757.816550,15881.041101,4.060327,0.123671,0.011841,0.081407
0.182000,760.802626,15693.478579,4.060425,0.126251,0.010351,0.073228
0.183000,763.371839,15512.540043,4.060522,0.128821,0.008864,0.065100
0.184000,765.499184,15337.683963,4.060618,0.131366,0.007372,0.057037
0.185000,767.166141,15174.167067,4.060713,0.133872,0.005867,0.049054
0.186000,768.360361,15023.996318,4.060807,0.136325,0.004339,0.041164
0.187000,769.076448,14888.298682,4.060900,0.138711,0.002782,0.033379
0.188000,769.314857,14769.501632,4.060992,0.141016,0.001186,0.025714
0.189000,769.081249,14667.627329,4.061084,0.143228,-0.000456,0.018179
0.190000,768.386472,14581.859277,4.061175,0.145333,-0.002152,0.010785
0.191000,767.245778,14515.153700,4.061266,0.147319,-0.003909,0.003544
0.192000,765.677423,14465.932012,4.061356,0.149175,-0.005733,-0.003536
0.193000,763.702403,14434.245267,4.061446,0.150888,-0.007633,-0.010444
0.194000,761.343795,14420.751997,4.061536,0.152447,-0.009613,-0.017172
0.195000,758.625589,14420.798216,4.061627,0.153841,-0.011681,-0.023713
0.196000,755.572341,14433.973339,4.061717,0.155060,-0.013842,-0.030058
0.197000,752.209258,14459.654242,4.061807,0.156094,-0.016102,-0.036203
0.198000,748.561973,14494.360670,4.061898,0.156934,-0.018465,-0.042140
0.199000,744.657678,14538.453682,4.061989,0.157571,-0.020937,-0.047865
0.200000,740.525319,14591.363593,4.062080,0.157996,-0.023521,-0.053372
0.201000,736.195650,14650.119351,4.062171,0.158202,-0.026223,-0.058659
0.202000,731.702446,14715.218294,4.062263,0.158182,-0.029045,-0.063722
0.203000,727.082382,14785.800391,4.062356,0.157929,-0.031990,-0.068558
0.204000,722.375356,14857.863100,4.062449,0.157437,-0.035063,-0.073166
0.205000,717.624941,14932.036856,4.062542,0.156700,-0.038264,-0.077543
0.206000,712.878276,15006.572165,4.062636,0.155714,-0.041596,-0.081690
0.207000,708.185151,15079.270199,4.062730,0.154474,-0.045061,-0.085605
0.208000,703.596720,15148.370959,4.062825,0.152977,-0.048660,-0.089290
0.209000,699.166006,15211.356530,4.062920,0.151220,-0.052394,-0.092744
0.210000,694.947478,15268.042211,4.063015,0.149199,-0.056264,-0.095970
0.211000,690.995652,15317.577452,4.063111,0.146913,-0.060269,-0.098969
0.212000,687.363981,15357.405620,4.063207,0.144361,-0.064410,-0.101743
0.213000,684.103286,15387.554514,4.063303,0.141542,-0.068687,-0.104296
0.214000,681.260451,15408.022972,4.063400,0.138455,-0.073098,-0.106629
0.215000,678.877207,15416.520970,4.063496,0.135100,-0.077644,-0.108748
0.216000,676.990215,15412.630782,4.063592,0.131478,-0.082322,-0.110657
0.217000,675.629708,15397.593328,4.063689,0.127591,-0.087132,-0.112359
0.218000,674.817944,15369.598857,4.063785,0.123440,-0.092072,-0.113859
0.219000,674.569311,15330.841197,4.063881,0.119027,-0.097141,-0.115165
0.220000,674.890439,15280.782746,4.063976,0.114355,-0.102337,-0.116280
0.221000,675.779516,15220.743192,4.064071,0.109427,-0.107657,-0.117211
