time,q1,q2,q3,Ekin,Epot,Etot
0.902300,0.026611,0.066220,0.022433,0.281517,0.174068,0.455584
0.902400,0.025231,0.066467,0.023628,0.279046,0.176539,0.455586
0.902500,0.023875,0.066647,0.024849,0.277006,0.178581,0.455587
0.902600,0.022545,0.066759,0.026095,0.275413,0.180174,0.455588
0.902700,0.021241,0.066802,0.027366,0.274280,0.181308,0.455588
0.902800,0.019965,0.066778,0.028660,0.273614,0.181974,0.455588
0.902900,0.018717,0.066686,0.029977,0.273413,0.182175,0.455587
0.903000,0.017498,0.066525,0.031317,0.273671,0.181916,0.455587
0.903100,0.016309,0.066297,0.032677,0.274376,0.181209,0.455586
0.903200,0.015149,0.066002,0.034058,0.275510,0.180074,0.455584
0.903300,0.014021,0.065640,0.035458,0.277047,0.178535,0.455582
0.903400,0.012923,0.065213,0.036877,0.278959,0.176621,0.455580
0.903500,0.011857,0.064721,0.038312,0.281209,0.174368,0.455577
0.903600,0.010823,0.064166,0.039763,0.283758,0.171816,0.455575
0.903700,0.009820,0.063548,0.041229,0.286562,0.169010,0.455572
0.903800,0.008851,0.062869,0.042709,0.289571,0.165997,0.455568
0.903900,0.007913,0.062131,0.044200,0.292734,0.162831,0.455565
0.904000,0.007009,0.061335,0.045702,0.295995,0.159566,0.455561
0.904100,0.006137,0.060482,0.047214,0.299297,0.156261,0.455558
0.904200,0.005298,0.059576,0.048734,0.302580,0.152974,0.455554
0.904300,0.004491,0.058617,0.050260,0.305783,0.149767,0.455550
0.904400,0.003717,0.057608,0.051792,0.308845,0.146701,0.455546
0.904500,0.002976,0.056551,0.053326,0.311704,0.143838,0.455542
0.904600,0.002267,0.055448,0.054863,0.314299,0.141239,0.455538
0.904700,0.001590,0.054303,0.056400,0.316570,0.138965,0.455535
0.904800,0.000944,0.053117,0.057936,0.318459,0.137072,0.455531
0.904900,0.000330,0.051892,0.059469,0.319910,0.135618,0.455528
0.905000,-0.000253,0.050633,0.060997,0.320870,0.134654,0.455525
0.905100,-0.000805,0.049341,0.062520,0.321291,0.134231,0.455522
0.905200,-0.001327,0.048019,0.064034,0.321127,0.134392,0.455520
0.905300,-0.001819,0.046671,0.065538,0.320338,0.135179,0.455517
0.905400,-0.002282,0.045298,0.067032,0.318888,0.136627,0.455516
0.905500,-0.002717,0.043906,0.068512,0.316747,0.138767,0.455514
0.905600,-0.003123,0.042495,0.069977,0.313892,0.141621,0.455513
0.905700,-0.003502,0.041070,0.071426,0.310303,0.145209,0.455512
0.905800,-0.003854,0.039633,0.072856,0.305969,0.149543,0.455512
0.905900,-0.004180,0.038188,0.074267,0.300886,0.154626,0.455512
0.906000,-0.004481,0.036739,0.075655,0.295055,0.160458,0.455512
0.906100,-0.004756,0.035287,0.077021,0.288484,0.167029,0.455513
0.906200,-0.005008,0.033837,0.078361,0.281190,0.174325,0.455515
0.906300,-0.005236,0.032391,0.079674,0.273193,0.182323,0.455517
0.906400,-0.005441,0.030953,0.080959,0.264524,0.190995,0.455519
0.906500,-0.005624,0.029526,0.082214,0.255218,0.200304,0.455521
0.906600,-0.005787,0.028113,0.083437,0.245317,0.210208,0.455524
0.906700,-0.005928,0.026717,0.084626,0.234868,0.220660,0.455528
0.906800,-0.006051,0.025341,0.085781,0.223927,0.231605,0.455532
0.906900,-0.006154,0.023989,0.086899,0.212551,0.242984,0.455536
0.907000,-0.006239,0.022663,0.087980,0.200806,0.254734,0.455540
0.907100,-0.006307,0.021366,0.089021,0.188760,0.266785,0.455544
0.907200,-0.006358,0.020102,0.090021,0.176485,0.279064,0.455549
0.907300,-0.006393,0.018872,0.090980,0.164058,0.291496,0.455554
0.907400,-0.006413,0.017680,0.091895,0.151557,0.304002,0.455559
0.907500,-0.006418,0.016528,0.092765,0.139064,0.316500,0.455564
0.907600,-0.006410,0.015418,0.093589,0.126661,0.328909,0.455570
0.907700,-0.006388,0.014354,0.094366,0.114431,0.341144,0.455575
0.907800,-0.006354,0.013338,0.095095,0.102458,0.353122,0.455580
0.907900,-0.006308,0.012371,0.095775,0.090826,0.364760,0.455585
0.908000,-0.006251,0.011456,0.096405,0.079615,0.375975,0.455590
0.908100,-0.006183,0.010596,0.096983,0.068907,0.386688,0.455595
0.908200,-0.006105,0.009791,0.097509,0.058778,0.396822,0.455600
0.908300,-0.006018,0.009043,0.097983,0.049304,0.406300,0.455604
0.908400,-0.005921,0.008355,0.098403,0.040555,0.415053,0.455608
0.908500,-0.005816,0.007728,0.098768,0.032598,0.423014,0.455612
0.908600,-0.005703,0.007163,0.099079,0.025494,0.430122,0.455616
0.908700,-0.005582,0.006661,0.099335,0.019299,0.436320,0.455619
0.908800,-0.005453,0.006224,0.099534,0.014063,0.441558,0.455621
0.908900,-0.005318,0.005852,0.099678,0.009830,0.445793,0.455624
0.909000,-0.005175,0.005547,0.099765,0.006638,0.448988,0.455626
0.909100,-0.005027,0.005309,0.099795,0.004515,0.451112,0.455627
0.909200,-0.004872,0.005138,0.099768,0.003486,0.452142,0.455628
0.909300,-0.004711,0.005035,0.099685,0.003565,0.452064,0.455629
0.909400,-0.004544,0.005000,0.099544,0.004759,0.450870,0.455628
0.909500,-0.004372,0.005033,0.099346,0.007068,0.448560,0.455628
0.909600,-0.004193,0.005135,0.099092,0.010485,0.445142,0.455627
0.909700,-0.004010,0.005304,0.098781,0.014993,0.440632,0.455626
0.909800,-0.003820,0.005541,0.098414,0.020569,0.435054,0.455624
0.909900,-0.003625,0.005845,0.097991,0.027182,0.428439,0.455621
0.910000,-0.003424,0.006215,0.097512,0.034794,0.420824,0.455618
0.910100,-0.003218,0.006651,0.096978,0.043360,0.412255,0.455615
0.910200,-0.003005,0.007152,0.096390,0.052828,0.402784,0.455612
0.910300,-0.002786,0.007715,0.095748,0.063140,0.392468,0.455608
0.910400,-0.002561,0.008341,0.095053,0.074232,0.381371,0.455603
0.910500,-0.002330,0.009028,0.094306,0.086035,0.369563,0.455599
0.910600,-0.002091,0.009774,0.093508,0.098477,0.357117,0.455594
0.910700,-0.001846,0.010578,0.092659,0.111478,0.344111,0.455589
0.910800,-0.001593,0.011438,0.091760,0.124957,0.330626,0.455583
0.910900,-0.001332,0.012351,0.090814,0.138831,0.316747,0.455578
0.911000,-0.001063,0.013317,0.089820,0.153012,0.302560,0.455572
0.911100,-0.000785,0.014332,0.088780,0.167413,0.288154,0.455567
0.911200,-0.000498,0.015395,0.087695,0.181945,0.273617,0.455561
0.911300,-0.000202,0.016504,0.086566,0.196517,0.259038,0.455556
0.911400,0.000105,0.017655,0.085396,0.211043,0.244508,0.455550
0.911500,0.000422,0.018846,0.084184,0.225433,0.230112,0.455545
0.911600,0.000750,0.020075,0.082933,0.239604,0.215936,0.455540
0.911700,0.001090,0.021339,0.081645,0.253470,0.202064,0.455535
0.911800,0.001442,0.022635,0.080320,0.266954,0.188576,0.455530
0.911900,0.001806,0.023961,0.078960,0.279978,0.175548,0.455525
0.912000,0.002185,0.025313,0.077567,0.292471,0.163051,0.455521
0.912100,0.002577,0.026688,0.076143,0.304365,0.151152,0.455517
0.912200,0.002983,0.028083,0.074689,0.315599,0.139914,0.455514
0.912300,0.003405,0.029496,0.073207,0.326118,0.129393,0.455511
0.912400,0.003842,0.030923,0.071698,0.335871,0.119637,0.455508
0.912500,0.004296,0.032361,0.070165,0.344816,0.110690,0.455506
0.912600,0.004767,0.033806,0.068609,0.352916,0.102588,0.455504
0.912700,0.005255,0.035256,0.067033,0.360141,0.095362,0.455503
0.912800,0.005761,0.036708,0.065437,0.366470,0.089032,0.455502
0.912900,0.006286,0.038158,0.063824,0.371887,0.083614,0.455501
0.913000,0.006830,0.039603,0.062195,0.376385,0.079116,0.455501
0.913100,0.007393,0.041040,0.060553,0.379963,0.075538,0.455502
0.913200,0.007977,0.042465,0.058899,0.382629,0.072873,0.455502
0.913300,0.008582,0.043876,0.057235,0.384396,0.071108,0.455504
0.913400,0.009208,0.045269,0.055563,0.385283,0.070222,0.455505
0.913500,0.009856,0.046642,0.053884,0.385320,0.070187,0.455508
0.913600,0.010526,0.047991,0.052202,0.384539,0.070971,0.455510
0.913700,0.011218,0.049313,0.050517,0.382978,0.072534,0.455513
0.913800,0.011934,0.050606,0.048831,0.380684,0.074832,0.455516
0.913900,0.012673,0.051866,0.047146,0.377705,0.077815,0.455519
0.914000,0.013435,0.053091,0.045464,0.374095,0.081428,0.455523
0.914100,0.014221,0.054278,0.043787,0.369912,0.085615,0.455527
0.914200,0.015031,0.055425,0.042116,0.365217,0.090314,0.455531
0.914300,0.015866,0.056528,0.040453,0.360075,0.095460,0.455535
0.914400,0.016725,0.057586,0.038800,0.354551,0.100988,0.455539
0.914500,0.017609,0.058596,0.037158,0.348712,0.106831,0.455543
0.914600,0.018517,0.059556,0.035529,0.342628,0.112919,0.455548
0.914700,0.019451,0.060464,0.033914,0.336367,0.119185,0.455552
0.914800,0.020408,0.061317,0.032316,0.329996,0.125560,0.455556
0.914900,0.021391,0.062115,0.030735,0.323583,0.131977,0.455560
0.915000,0.022398,0.062854,0.029172,0.317193,0.138371,0.455564
0.915100,0.023429,0.063534,0.027631,0.310889,0.144678,0.455568
0.915200,0.024485,0.064154,0.026110,0.304732,0.150840,0.455571
0.915300,0.025564,0.064710,0.024613,0.298777,0.156798,0.455575
0.915400,0.026667,0.065204,0.023140,0.293078,0.162500,0.455578
0.915500,0.027794,0.065632,0.021692,0.287683,0.167897,0.455581
0.915600,0.028943,0.065995,0.020270,0.282636,0.172947,0.455583
0.915700,0.030114,0.066292,0.018876,0.277976,0.177609,0.455585
0.915800,0.031307,0.066521,0.017511,0.273734,0.181853,0.455587
0.915900,0.032521,0.066683,0.016175,0.269939,0.185649,0.455588
0.916000,0.033756,0.066777,0.014870,0.266611,0.188978,0.455589
0.916100,0.035011,0.066803,0.013596,0.263766,0.191823,0.455589
0.916200,0.036285,0.066760,0.012353,0.261413,0.194177,0.455590
0.916300,0.037577,0.066650,0.011144,0.259553,0.196037,0.455589
0.916400,0.038887,0.066471,0.009968,0.258183,0.197406,0.455589
0.916500,0.040213,0.066225,0.008826,0.257293,0.198294,0.455588
0.916600,0.041555,0.065913,0.007719,0.256868,0.198718,0.455586
0.916700,0.042912,0.065534,0.006647,0.256885,0.198700,0.455585
0.916800,0.044283,0.065089,0.005610,0.257317,0.198266,0.455583
0.916900,0.045666,0.064581,0.004609,0.258131,0.197450,0.455580
0.917000,0.047060,0.064009,0.003644,0.259289,0.196288,0.455578
0.917100,0.048464,0.063374,0.002716,0.260751,0.194824,0.455575
0.917200,0.049878,0.062680,0.001824,0.262468,0.193104,0.455572
0.917300,0.051299,0.061926,0.000968,0.264392,0.191176,0.455568
0.917400,0.052727,0.061115,0.000150,0.266470,0.189095,0.455565
0.917500,0.054159,0.060248,-0.000632,0.268646,0.186916,0.455561
0.917600,0.055596,0.059327,-0.001377,0.270863,0.184695,0.455558
0.917700,0.057034,0.058355,-0.002086,0.273062,0.182492,0.455554
0.917800,0.058473,0.057333,-0.002758,0.275185,0.180365,0.455550
0.917900,0.059912,0.056264,-0.003394,0.277171,0.178375,0.455547
0.918000,0.061349,0.055149,-0.003994,0.278963,0.176580,0.455543
0.918100,0.062781,0.053993,-0.004559,0.280501,0.175038,0.455539
0.918200,0.064209,0.052796,-0.005088,0.281731,0.173805,0.455536
0.918300,0.065629,0.051562,-0.005582,0.282598,0.172935,0.455533
0.918400,0.067041,0.050294,-0.006042,0.283051,0.172479,0.455530
0.918500,0.068443,0.048994,-0.006468,0.283044,0.172483,0.455527
0.918600,0.069834,0.047665,-0.006861,0.282533,0.172991,0.455525
0.918700,0.071211,0.046310,-0.007221,0.281480,0.174043,0.455523
0.918800,0.072573,0.044932,-0.007548,0.279850,0.175670,0.455521
0.918900,0.073918,0.043534,-0.007844,0.277616,0.177904,0.455519
0.919000,0.075245,0.042119,-0.008109,0.274753,0.180765,0.455518
0.919100,0.076552,0.040691,-0.008344,0.271246,0.184271,0.455518
0.919200,0.077837,0.039252,-0.008549,0.267084,0.188433,0.455517
0.919300,0.079100,0.037805,-0.008726,0.262263,0.193255,0.455518
0.919400,0.080337,0.036355,-0.008874,0.256784,0.198734,0.455518
0.919500,0.081548,0.034903,-0.008995,0.250658,0.204861,0.455519
0.919600,0.082731,0.033454,-0.009090,0.243900,0.211621,0.455521
0.919700,0.083884,0.032010,-0.009159,0.236531,0.218991,0.455522
0.919800,0.085006,0.030574,-0.009203,0.228582,0.226942,0.455525
0.919900,0.086095,0.029150,-0.009224,0.220087,0.235440,0.455527
0.920000,0.087149,0.027742,-0.009221,0.211088,0.244443,0.455530
0.920100,0.088168,0.026351,-0.009196,0.201631,0.253903,0.455533
0.920200,0.089150,0.024981,-0.009149,0.191769,0.263768,0.455537
0.920300,0.090093,0.023636,-0.009082,0.181560,0.273981,0.455541
0.920400,0.090996,0.022317,-0.008996,0.171066,0.284479,0.455545
0.920500,0.091858,0.021029,-0.008890,0.160355,0.295195,0.455549
0.920600,0.092677,0.019773,-0.008767,0.149495,0.306059,0.455554
0.920700,0.093452,0.018553,-0.008626,0.138560,0.316998,0.455559
0.920800,0.094182,0.017371,-0.008469,0.127627,0.327937,0.455564
0.920900,0.094866,0.016230,-0.008296,0.116772,0.338796,0.455569
0.921000,0.095502,0.015132,-0.008109,0.106076,0.349498,0.455574
0.921100,0.096090,0.014081,-0.007907,0.095616,0.359962,0.455579
0.921200,0.096629,0.013077,-0.007692,0.085473,0.370110,0.455583
0.921300,0.097117,0.012124,-0.007465,0.075726,0.379862,0.455588
0.921400,0.097554,0.011223,-0.007226,0.066451,0.389142,0.455593
0.921500,0.097940,0.010377,-0.006976,0.057724,0.397873,0.455598
0.921600,0.098272,0.009587,-0.006715,0.049617,0.405984,0.455602
0.921700,0.098551,0.008855,-0.006445,0.042200,0.413406,0.455606
0.921800,0.098776,0.008183,-0.006165,0.035537,0.420072,0.455610
0.921900,0.098946,0.007572,-0.005877,0.029690,0.425923,0.455613
0.922000,0.099061,0.007024,-0.005581,0.024713,0.430903,0.455616
0.922100,0.099121,0.006539,-0.005277,0.020657,0.434962,0.455619
0.922200,0.099126,0.006119,-0.004966,0.017566,0.438056,0.455621
0.922300,0.099074,0.005765,-0.004648,0.015476,0.440147,0.455623
0.922400,0.098966,0.005477,-0.004324,0.014420,0.441205,0.455625
0.922500,0.098801,0.005257,-0.003994,0.014420,0.441206,0.455626
0.922600,0.098581,0.005104,-0.003659,0.015493,0.440133,0.455626
0.922700,0.098303,0.005019,-0.003318,0.017648,0.437978,0.455626
0.922800,0.097970,0.005002,-0.002972,0.020886,0.434740,0.455626
0.922900,0.097581,0.005054,-0.002621,0.025200,0.430426,0.455625
0.923000,0.097136,0.005173,-0.002266,0.030575,0.425048,0.455624
0.923100,0.096636,0.005360,-0.001906,0.036991,0.418630,0.455622
0.923200,0.096081,0.005615,-0.001542,0.044418,0.411201,0.455620
0.923300,0.095471,0.005937,-0.001174,0.052819,0.402798,0.455617
0.923400,0.094807,0.006324,-0.000801,0.062151,0.393463,0.455614
0.923500,0.094090,0.006777,-0.000424,0.072363,0.383248,0.455610
0.923600,0.093321,0.007295,-0.000043,0.083397,0.372209,0.455606
0.923700,0.092499,0.007875,0.000343,0.095193,0.360409,0.455602
0.923800,0.091627,0.008517,0.000733,0.107680,0.347917,0.455597
0.923900,0.090704,0.009220,0.001128,0.120787,0.334806,0.455593
0.924000,0.089733,0.009981,0.001528,0.134435,0.321152,0.455588
0.924100,0.088713,0.010800,0.001933,0.148544,0.307038,0.455582
0.924200,0.087647,0.011674,0.002343,0.163028,0.292549,0.455577
0.924300,0.086535,0.012602,0.002759,0.177800,0.277771,0.455571
0.924400,0.085378,0.013581,0.003180,0.192773,0.262793,0.455566
0.924500,0.084178,0.014609,0.003609,0.207854,0.247706,0.455560
0.924600,0.082936,0.015684,0.004043,0.222954,0.232600,0.455554
0.924700,0.081654,0.016804,0.004485,0.237983,0.217566,0.455549
0.924800,0.080333,0.017966,0.004934,0.252850,0.202693,0.455543
0.924900,0.078974,0.019168,0.005391,0.267468,0.188069,0.455538
0.925000,0.077579,0.020407,0.005856,0.281752,0.173781,0.455533
0.925100,0.076149,0.021679,0.006330,0.295618,0.159910,0.455528
0.925200,0.074687,0.022983,0.006814,0.308987,0.146536,0.455523
0.925300,0.073193,0.024316,0.007307,0.321784,0.133734,0.455519
0.925400,0.071671,0.025674,0.007810,0.333940,0.121575,0.455514
0.925500,0.070120,0.027055,0.008324,0.345388,0.110123,0.455511
0.925600,0.068544,0.028455,0.008849,0.356069,0.099438,0.455507
0.925700,0.066943,0.029872,0.009386,0.365930,0.089574,0.455504
0.925800,0.065320,0.031302,0.009936,0.374924,0.080578,0.455502
0.925900,0.063677,0.032742,0.010498,0.383011,0.072489,0.455500
0.926000,0.062015,0.034189,0.011074,0.390158,0.065340,0.455498
0.926100,0.060336,0.035640,0.011663,0.396339,0.059158,0.455497
0.926200,0.058642,0.037092,0.012267,0.401536,0.053960,0.455496
0.926300,0.056935,0.038541,0.012886,0.405738,0.049758,0.455496
0.926400,0.055218,0.039984,0.013521,0.408942,0.046555,0.455497
0.926500,0.053491,0.041418,0.014171,0.411151,0.044346,0.455497
0.926600,0.051757,0.042840,0.014838,0.412377,0.043122,0.455498
0.926700,0.050017,0.044246,0.015522,0.412638,0.042862,0.455500
0.926800,0.048274,0.045635,0.016223,0.411960,0.043542,0.455502
0.926900,0.046529,0.047001,0.016941,0.410375,0.045129,0.455504
0.927000,0.044785,0.048343,0.017678,0.407921,0.047586,0.455507
0.927100,0.043043,0.049658,0.018434,0.404642,0.050868,0.455510
0.927200,0.041305,0.050943,0.019208,0.400588,0.054925,0.455514
0.927300,0.039572,0.052194,0.020001,0.395814,0.059703,0.455517
0.927400,0.037847,0.053409,0.020813,0.390378,0.065143,0.455521
0.927500,0.036132,0.054586,0.021646,0.384344,0.071182,0.455525
0.927600,0.034428,0.055721,0.022498,0.377776,0.077753,0.455530
0.927700,0.032736,0.056812,0.023370,0.370745,0.084789,0.455534
0.927800,0.031059,0.057858,0.024262,0.363321,0.092218,0.455539
0.927900,0.029398,0.058855,0.025174,0.355575,0.099968,0.455543
0.928000,0.027755,0.059801,0.026107,0.347582,0.107966,0.455548
0.928100,0.026131,0.060695,0.027060,0.339414,0.116139,0.455552
0.928200,0.024528,0.061534,0.028033,0.331142,0.124414,0.455557
0.928300,0.022948,0.062316,0.029027,0.322839,0.132722,0.455561
0.928400,0.021391,0.063040,0.030040,0.314574,0.140991,0.455565
0.928500,0.019859,0.063704,0.031074,0.306414,0.149156,0.455569
0.928600,0.018353,0.064307,0.032127,0.298421,0.157152,0.455573
0.928700,0.016875,0.064847,0.033199,0.290658,0.164919,0.455577
0.928800,0.015426,0.065323,0.034291,0.283179,0.172401,0.455580
0.928900,0.014008,0.065735,0.035401,0.276036,0.179546,0.455583
0.929000,0.012620,0.066080,0.036529,0.269277,0.186308,0.455585
0.929100,0.011264,0.066359,0.037675,0.262943,0.192644,0.455588
0.929200,0.009942,0.066570,0.038839,0.257069,0.198520,0.455589
0.929300,0.008654,0.066714,0.040019,0.251685,0.203906,0.455591
0.929400,0.007400,0.066790,0.041215,0.246815,0.208777,0.455592
0.929500,0.006183,0.066798,0.042427,0.242477,0.213116,0.455593
0.929600,0.005002,0.066738,0.043653,0.238680,0.216913,0.455593
0.929700,0.003858,0.066609,0.044894,0.235431,0.220162,0.455593
0.929800,0.002752,0.066413,0.046147,0.232726,0.222866,0.455592
0.929900,0.001684,0.066149,0.047413,0.230559,0.225032,0.455591
0.930000,0.000656,0.065819,0.048689,0.228915,0.226675,0.455590
0.930100,-0.000334,0.065423,0.049977,0.227774,0.227815,0.455589
0.930200,-0.001284,0.064961,0.051273,0.227109,0.228477,0.455587
0.930300,-0.002194,0.064435,0.052578,0.226891,0.228693,0.455584
0.930400,-0.003064,0.063847,0.053890,0.227082,0.228499,0.455582
0.930500,-0.003894,0.063196,0.055207,0.227643,0.227936,0.455579
0.930600,-0.004683,0.062486,0.056530,0.228528,0.227048,0.455576
0.930700,-0.005432,0.061717,0.057856,0.229688,0.225884,0.455573
0.930800,-0.006140,0.060891,0.059185,0.231073,0.224496,0.455569
0.930900,-0.006808,0.060009,0.060514,0.232628,0.222938,0.455566
0.931000,-0.007436,0.059075,0.061844,0.234296,0.221266,0.455562
0.931100,-0.008024,0.058089,0.063171,0.236021,0.219537,0.455559
0.931200,-0.008572,0.057054,0.064496,0.237744,0.217811,0.455555
0.931300,-0.009080,0.055973,0.065816,0.239406,0.216145,0.455551
0.931400,-0.009549,0.054847,0.067130,0.240950,0.214597,0.455548
0.931500,-0.009980,0.053680,0.068437,0.242319,0.213225,0.455544
0.931600,-0.010372,0.052473,0.069735,0.243457,0.212084,0.455541
0.931700,-0.010726,0.051230,0.071022,0.244312,0.211226,0.455538
0.931800,-0.011043,0.049953,0.072298,0.244833,0.210702,0.455535
0.931900,-0.011323,0.048645,0.073560,0.244974,0.210558,0.455532
0.932000,-0.011567,0.047309,0.074807,0.244692,0.210838,0.455530
0.932100,-0.011776,0.045947,0.076037,0.243949,0.211579,0.455528
0.932200,-0.011949,0.044564,0.077250,0.242710,0.212816,0.455526
0.932300,-0.012089,0.043161,0.078443,0.240948,0.214576,0.455525
0.932400,-0.012196,0.041743,0.079614,0.238640,0.216883,0.455523
0.932500,-0.012270,0.040311,0.080763,0.235769,0.219753,0.455523
0.932600,-0.012312,0.038870,0.081887,0.232324,0.223198,0.455523
0.932700,-0.012323,0.037422,0.082985,0.228301,0.227222,0.455523
0.932800,-0.012305,0.035971,0.084056,0.223701,0.231823,0.455523
0.932900,-0.012258,0.034519,0.085098,0.218532,0.236992,0.455524
0.933000,-0.012182,0.033071,0.086110,0.212810,0.242716,0.455525
0.933100,-0.012079,0.031629,0.087089,0.206555,0.248972,0.455527
0.933200,-0.011950,0.030196,0.088036,0.199795,0.255734,0.455529
0.933300,-0.011795,0.028776,0.088947,0.192564,0.262968,0.455532
0.933400,-0.011616,0.027372,0.089822,0.184901,0.270634,0.455535
0.933500,-0.011413,0.025986,0.090659,0.176851,0.278687,0.455538
0.933600,-0.011188,0.024623,0.091458,0.168464,0.287077,0.455541
0.933700,-0.010942,0.023284,0.092216,0.159796,0.295749,0.455545
0.933800,-0.010674,0.021973,0.092933,0.150906,0.304642,0.455549
0.933900,-0.010387,0.020693,0.093607,0.141859,0.313694,0.455553
0.934000,-0.010082,0.019446,0.094237,0.132720,0.322838,0.455557
0.934100,-0.009758,0.018236,0.094822,0.123559,0.332002,0.455562
0.934200,-0.009418,0.017065,0.095361,0.114450,0.341117,0.455566
0.934300,-0.009062,0.015935,0.095853,0.105464,0.350107,0.455571
0.934400,-0.008690,0.014850,0.096297,0.096678,0.358898,0.455576
0.934500,-0.008305,0.013810,0.096691,0.088166,0.367414,0.455581
0.934600,-0.007906,0.012820,0.097036,0.080003,0.375582,0.455585
0.934700,-0.007495,0.011881,0.097330,0.072263,0.383326,0.455590
0.934800,-0.007072,0.010994,0.097572,0.065018,0.390576,0.455594
0.934900,-0.006638,0.010163,0.097763,0.058338,0.397260,0.455598
0.935000,-0.006194,0.009388,0.097900,0.052290,0.403312,0.455602
0.935100,-0.005741,0.008672,0.097984,0.046938,0.408668,0.455606
0.935200,-0.005279,0.008016,0.098015,0.042341,0.413268,0.455609
0.935300,-0.004809,0.007421,0.097991,0.038555,0.417058,0.455613
0.935400,-0.004331,0.006889,0.097913,0.035628,0.419988,0.455615
0.935500,-0.003847,0.006422,0.097780,0.033604,0.422013,0.455618
0.935600,-0.003357,0.006019,0.097592,0.032523,0.423097,0.455620
0.935700,-0.002861,0.005682,0.097348,0.032415,0.423206,0.455621
0.935800,-0.002360,0.005412,0.097050,0.033305,0.422317,0.455622
0.935900,-0.001854,0.005210,0.096696,0.035211,0.420412,0.455623
0.936000,-0.001344,0.005075,0.096288,0.038144,0.417480,0.455623
0.936100,-0.000830,0.005008,0.095824,0.042105,0.413518,0.455623
0.936200,-0.000312,0.005009,0.095305,0.047091,0.408531,0.455622
0.936300,0.000208,0.005079,0.094733,0.053090,0.402530,0.455621
0.936400,0.000732,0.005216,0.094106,0.060082,0.395537,0.455619
0.936500,0.001258,0.005421,0.093426,0.068040,0.387577,0.455617
0.936600,0.001787,0.005694,0.092692,0.076930,0.378685,0.455614
0.936700,0.002318,0.006033,0.091907,0.086709,0.368902,0.455611
0.936800,0.002851,0.006438,0.091069,0.097330,0.358278,0.455608
0.936900,0.003387,0.006908,0.090181,0.108739,0.346865,0.455604
0.937000,0.003925,0.007442,0.089242,0.120874,0.334726,0.455600
0.937100,0.004464,0.008039,0.088254,0.133669,0.321927,0.455596
0.937200,0.005006,0.008697,0.087218,0.147053,0.308538,0.455591
0.937300,0.005551,0.009416,0.086135,0.160949,0.294637,0.455586
0.937400,0.006097,0.010192,0.085005,0.175277,0.280304,0.455581
0.937500,0.006646,0.011026,0.083830,0.189953,0.265622,0.455575
0.937600,0.007198,0.011914,0.082612,0.204892,0.250677,0.455570
0.937700,0.007752,0.012856,0.081351,0.220005,0.235559,0.455564
0.937800,0.008310,0.013848,0.080048,0.235201,0.220357,0.455558
0.937900,0.008870,0.014889,0.078706,0.250390,0.205163,0.455553
0.938000,0.009435,0.015976,0.077325,0.265481,0.190066,0.455547
0.938100,0.010003,0.017108,0.075908,0.280384,0.175158,0.455541
0.938200,0.010576,0.018280,0.074455,0.295009,0.160527,0.455536
0.938300,0.011153,0.019492,0.072968,0.309270,0.146261,0.455531
0.938400,0.011736,0.020740,0.071449,0.323083,0.132443,0.455526
0.938500,0.012323,0.022021,0.069899,0.336366,0.119155,0.455521
0.938600,0.012917,0.023333,0.068321,0.349043,0.106473,0.455516
0.938700,0.013517,0.024673,0.066715,0.361040,0.094472,0.455512
0.938800,0.014123,0.026037,0.065084,0.372292,0.083217,0.455508
0.938900,0.014737,0.027424,0.063430,0.382734,0.072770,0.455505
0.939000,0.015359,0.028829,0.061754,0.392312,0.063189,0.455502
0.939100,0.015988,0.030249,0.060058,0.400976,0.054522,0.455499
0.939200,0.016626,0.031682,0.058344,0.408684,0.046813,0.455497
0.939300,0.017274,0.033125,0.056614,0.415399,0.040096,0.455495
0.939400,0.017930,0.034573,0.054870,0.421093,0.034401,0.455494
0.939500,0.018597,0.036025,0.053114,0.425745,0.029747,0.455493
0.939600,0.019274,0.037476,0.051347,0.429343,0.026150,0.455492
0.939700,0.019962,0.038923,0.049572,0.431879,0.023613,0.455492
0.939800,0.020662,0.040364,0.047791,0.433357,0.022136,0.455493
0.939900,0.021374,0.041795,0.046005,0.433785,0.021709,0.455494
0.940000,0.022097,0.043214,0.044217,0.433181,0.022315,0.455496
0.940100,0.022834,0.044616,0.042428,0.431569,0.023929,0.455498
0.940200,0.023584,0.045998,0.040640,0.428979,0.026521,0.455500
0.940300,0.024347,0.047359,0.038856,0.425450,0.030052,0.455503
0.940400,0.025124,0.048694,0.037076,0.421026,0.034480,0.455506
0.940500,0.025915,0.050001,0.035304,0.415756,0.039753,0.455509
0.940600,0.026721,0.051277,0.033541,0.409696,0.045817,0.455513
0.940700,0.027541,0.052519,0.031788,0.402906,0.052611,0.455517
0.940800,0.028377,0.053724,0.030048,0.395450,0.060072,0.455521
0.940900,0.029227,0.054890,0.028321,0.387396,0.068130,0.455526
0.941000,0.030094,0.056014,0.026611,0.378816,0.076714,0.455530
0.941100,0.030976,0.057094,0.024919,0.369785,0.085751,0.455535
0.941200,0.031873,0.058127,0.023246,0.360376,0.095164,0.455540
0.941300,0.032787,0.059110,0.021594,0.350668,0.104877,0.455545
0.941400,0.033716,0.060043,0.019965,0.340738,0.114811,0.455550
0.941500,0.034661,0.060922,0.018360,0.330664,0.124890,0.455554
