q1,q2,q3,frequencies
0.000000,0.000000,0.000000,36033.333333
0.000000,0.000000,0.000000,36041.666667
0.000000,0.000000,0.000000,36050.000000
0.000000,0.000000,0.000000,36058.333333
0.000000,0.000000,0.000000,36066.666667
0.000000,0.000000,0.000000,36075.000000
0.000000,0.000000,0.000000,36083.333333
0.000000,0.000000,0.000000,36091.666667
0.000000,0.000000,0.000000,36100.000000
0.000000,0.000000,0.000000,36108.333333
0.000000,0.000000,0.000000,36116.666667
0.000000,0.000000,0.000000,36125.000000
0.000000,0.000000,0.000000,36133.333333
0.000000,0.000000,0.000000,36141.666667
0.000000,0.000000,0.000000,36150.000000
0.000000,0.000000,0.000000,36158.333333
0.000000,0.000000,0.000000,36166.666667
0.000000,0.000000,0.000000,36175.000000
0.000000,0.000000,0.000000,36183.333333
0.000000,0.000000,0.000000,36191.666667
0.000000,0.000000,0.000000,36200.000000
0.000000,0.000000,0.000000,36208.333333
0.000000,0.000000,0.000000,36216.666667
0.000000,0.000000,0.000000,36225.000000
0.000000,0.000000,0.000000,36233.333333
0.000000,0.000000,0.000000,36241.666667
0.000000,0.000000,0.000000,36250.000000
0.000000,0.000000,0.000000,36258.333333
0.000000,0.000000,0.000000,36266.666667
0.000000,0.000000,0.000000,36275.000000
0.000000,0.000000,0.000000,36283.333333
0.000000,0.000000,0.000000,36291.666667
0.000000,0.000000,0.000000,36300.000000
0.000000,0.000000,0.000000,36308.333333
0.000000,0.000000,0.000000,36316.666667
0.000000,0.000000,0.000000,36325.000000
0.000000,0.000000,0.000000,36333.333333
0.000000,0.000000,0.000000,36341.666667
0.000000,0.000000,0.000000,36350.000000
0.000000,0.000000,0.000000,36358.333333
0.000000,0.000000,0.000000,36366.666667
0.000000,0.000000,0.000000,36375.000000
0.000000,0.000000,0.000000,36383.333333
0.000000,0.000000,0.000000,36391.666667
0.000000,0.000000,0.000000,36400.000000
0.000000,0.000000,0.000000,36408.333333
0.000000,0.000000,0.000000,36416.666667
0.000000,0.000000,0.000000,36425.000000
0.000000,0.000000,0.000000,36433.333333
0.000000,0.000000,0.000000,36441.666667
0.000000,0.000000,0.000000,36450.000000
0.000000,0.000000,0.000000,36458.333333
0.000000,0.000000,0.000000,36466.666667
0.000000,0.000000,0.000000,36475.000000
0.000000,0.000000,0.000000,36483.333333
0.000000,0.000000,0.000000,36491.666667
0.000000,0.000000,0.000000,36500.000000
0.000000,0.000000,0.000000,36508.333333
0.000000,0.000000,0.000000,36516.666667
0.000000,0.000000,0.000000,36525.000000
0.000000,0.000000,0.000000,36533.333333
0.000000,0.000000,0.000000,36541.666667
0.000000,0.000000,0.000000,36550.000000
0.000000,0.000000,0.000000,36558.333333
0.000000,0.000000,0.000000,36566.666667
0.000000,0.000000,0.000000,36575.000000
0.000000,0.000000,0.000000,36583.333333
0.000000,0.000000,0.000000,36591.666667
0.000000,0.000000,0.000000,36600.000000
0.000000,0.000000,0.000000,36608.333333
0.000000,0.000000,0.000000,36616.666667
0.000000,0.000000,0.000000,36625.000000
0.000000,0.000000,0.000000,36633.333333
0.000000,0.000000,0.000000,36641.666667
0.000000,0.000000,0.000000,36650.000000
0.000000,0.000000,0.000000,36658.333333
0.000000,0.000000,0.000000,36666.666667
0.000000,0.000000,0.000000,36675.000000
0.000000,0.000000,0.000000,36683.333333
0.000000,0.000000,0.000000,36691.666667
0.000000,0.000000,0.000000,36700.000000
0.000000,0.000000,0.000000,36708.333333
0.000000,0.000000,0.000000,36716.666667
0.000000,0.000000,0.000000,36725.000000
0.000000,0.000000,0.000000,36733.333333
0.000000,0.000000,0.000000,36741.666667
0.000000,0.000000,0.000000,36750.000000
0.000000,0.000000,0.000000,36758.333333
0.000000,0.000000,0.000000,36766.666667
0.000000,0.000000,0.000000,36775.000000
0.000000,0.000000,0.000000,36783.333333
0.000000,0.000000,0.000000,36791.666667
0.000000,0.000000,0.000000,36800.000000
0.000000,0.000000,0.000000,36808.333333
0.000000,0.000000,0.000000,36816.666667
0.000000,0.000000,0.000000,36825.000000
0.000000,0.000000,0.000000,36833.333333
0.000000,0.000000,0.000000,36841.666667
0.000000,0.000000,0.000000,36850.000000
0.000000,0.000000,0.000000,36858.333333
0.000000,0.000000,0.000000,36866.666667
0.000000,0.000000,0.000000,36875.000000
0.000000,0.000000,0.000000,36883.333333
0.000000,0.000000,0.000000,36891.666667
0.000000,0.000000,0.000000,36900.000000
0.000000,0.000000,0.000000,36908.333333
0.000000,0.000000,0.000000,36916.666667
0.000000,0.000000,0.000000,36925.000000
0.000000,0.000000,0.000000,36933.333333
0.000000,0.000000,0.000000,36941.666667
0.000000,0.000000,0.000000,36950.000000
0.000000,0.000000,0.000000,36958.333333
0.000000,0.000000,0.000000,36966.666667
0.000000,0.000000,0.000000,36975.000000
0.000000,0.000000,0.000000,36983.333333
0.000000,0.000000,0.000000,36991.666667
0.000000,0.000000,0.000000,37000.000000
0.000000,0.000000,0.000000,37008.333333
0.000000,0.000000,0.000000,37016.666667
0.000000,0.000000,0.000000,37025.000000
0.000000,0.000000,0.000000,37033.333333
0.000000,0.000000,0.000000,37041.666667
0.000000,0.000000,0.000000,37050.000000
0.000000,0.000000,0.000000,37058.333333
0.000000,0.000000,0.000000,37066.666667
0.000000,0.000000,0.000000,37075.000000
0.000000,0.000000,0.000000,37083.333333
0.000000,0.000000,0.000000,37091.666667
0.000000,0.000000,0.000000,37100.000000
0.000000,0.000000,0.000000,37108.333333
0.000000,0.000000,0.000000,37116.666667
0.000000,0.000000,0.000000,37125.000000
0.000000,0.000000,0.000000,37133.333333
0.000000,0.000000,0.000000,37141.666667
0.000000,0.000000,0.000000,37150.000000
0.000000,0.000000,0.000000,37158.333333
0.000000,0.000000,0.000000,37166.666667
0.000000,0.000000,0.000000,37175.000000
0.000000,0.000000,0.000000,37183.333333
0.000000,0.000000,0.000000,37191.666667
0.000000,0.000000,0.000000,37200.000000
0.000000,0.000000,0.000000,37208.333333
0.000000,0.000000,0.000000,37216.666667
0.000000,0.000000,0.000000,37225.000000
0.000000,0.000000,0.000000,37233.333333
0.000000,0.000000,0.000000,37241.666667
0.000000,0.000000,0.000000,37250.000000
0.000000,0.000000,0.000000,37258.333333
0.000000,0.000000,0.000000,37266.666667
0.000000,0.000000,0.000000,37275.000000
0.000000,0.000000,0.000000,37283.333333
0.000000,0.000000,0.000000,37291.666667
0.000000,0.000000,0.000000,37300.000000
0.000000,0.000000,0.000000,37308.333333
0.000000,0.000000,0.000000,37316.666667
0.000000,0.000000,0.000000,37325.000000
0.000000,0.000000,0.000000,37333.333333
0.000000,0.000000,0.000000,37341.666667
0.000000,0.000000,0.000000,37350.000000
0.000000,0.000000,0.000000,37358.333333
0.000000,0.000000,0.000000,37366.666667
0.000000,0.000000,0.000000,37375.000000
0.000000,0.000000,0.000000,37383.333333
0.000000,0.000000,0.000000,37391.666667
0.000000,0.000000,0.000000,37400.000000
0.000000,0.000000,0.000000,37408.333333
0.000000,0.000000,0.000000,37416.666667
0.000000,0.000000,0.000000,37425.000000
0.000000,0.000000,0.000000,37433.333333
0.000000,0.000000,0.000000,37441.666667
0.000000,0.000000,0.000000,37450.000000
0.000000,0.000000,0.000000,37458.333333
0.000000,0.000000,0.000000,37466.666667
0.000000,0.000000,0.000000,37475.000000
0.000000,0.000000,0.000000,37483.333333
0.000000,0.000000,0.000000,37491.666667
0.000000,0.000000,0.000000,37500.000000
0.000000,0.000000,0.000000,37508.333333
0.000000,0.000000,0.000000,37516.666667
0.000000,0.000000,0.000000,37525.000000
0.000000,0.000000,0.000000,37533.333333
0.000000,0.000000,0.000000,37541.666667
0.000000,0.000000,0.000000,37550.000000
0.000000,0.000000,0.000000,37558.333333
0.000000,0.000000,0.000000,37566.666667
0.000000,0.000000,0.000000,37575.000000
0.000000,0.000000,0.000000,37583.333333
0.000000,0.000000,0.000000,37591.666667
0.000000,0.000000,0.000000,37600.000000
0.000000,0.000000,0.000000,37608.333333
0.000000,0.000000,0.000000,37616.666667
0.000000,0.000000,0.000000,37625.000000
0.000000,0.000000,0.000000,37633.333333
0.000000,0.000000,0.000000,37641.666667
0.000000,0.000000,0.000000,37650.000000
0.000000,0.000000,0.000000,37658.333333
0.000000,0.000000,0.000000,37666.666667
0.000000,0.000000,0.000000,37675.000000
0.000000,0.000000,0.000000,37683.333333
0.000000,0.000000,0.000000,37691.666667
0.000000,0.000000,0.000000,37700.000000
0.000000,0.000000,0.000000,37708.333333
0.000000,0.000000,0.000000,37716.666667
0.000000,0.000000,0.000000,37725.000000
0.000000,0.000000,0.000000,37733.333333
0.000000,0.000000,0.000000,37741.666667
0.000000,0.000000,0.000000,37750.000000
0.000000,0.000000,0.000000,37758.333333
0.000000,0.000000,0.000000,37766.666667
0.000000,0.000000,0.000000,37775.000000
0.000000,0.000000,0.000000,37783.333333
0.000000,0.000000,0.000000,37791.666667
0.000000,0.000000,0.000000,37800.000000
0.000000,0.000000,0.000000,37808.333333
0.000000,0.000000,0.000000,37816.666667
0.000000,0.000000,0.000000,37825.000000
0.000000,0.000000,0.000000,37833.333333
0.000000,0.000000,0.000000,37841.666667
0.000000,0.000000,0.000000,37850.000000
0.000000,0.000000,0.000000,37858.333333
0.000000,0.000000,0.000000,37866.666667
0.000000,0.000000,0.000000,37875.000000
0.000000,0.000000,0.000000,37883.333333
0.000000,0.000000,0.000000,37891.666667
0.000000,0.000000,0.000000,37900.000000
0.000000,0.000000,0.000000,37908.333333
0.000000,0.000000,0.000000,37916.666667
0.000000,0.000000,0.000000,37925.000000
0.000000,0.000000,0.000000,37933.333333
0.000000,0.000000,0.000000,37941.666667
0.000000,0.000000,0.000000,37950.000000
0.000000,0.000000,0.000000,37958.333333
0.000000,0.000000,0.000000,37966.666667
0.000000,0.000000,0.000000,37975.000000
0.000000,0.000000,0.000000,37983.333333
0.000000,0.000000,0.000000,37991.666667
0.000000,0.000000,0.000000,38000.000000
0.000000,0.000000,0.000000,38008.333333
0.000000,0.000000,0.000000,38016.666667
0.000000,0.000000,0.000000,38025.000000
0.000000,0.000000,0.000000,38033.333333
0.000000,0.000000,0.000000,38041.666667
0.000000,0.000000,0.000000,38050.000000
0.000000,0.000000,0.000000,38058.333333
0.000000,0.000000,0.000000,38066.666667
0.000000,0.000000,0.000000,38075.000000
0.000000,0.000000,0.000000,38083.333333
0.000000,0.000000,0.000000,38091.666667
0.000000,0.000000,0.000000,38100.000000
0.000000,0.000000,0.000000,38108.333333
0.000000,0.000000,0.000000,38116.666667
0.000000,0.000000,0.000000,38125.000000
0.000000,0.000000,0.000000,38133.333333
0.000000,0.000000,0.000000,38141.666667
0.000000,0.000000,0.000000,38150.000000
0.000000,0.000000,0.000000,38158.333333
0.000000,0.000000,0.000000,38166.666667
0.000000,0.000000,0.000000,38175.000000
0.000000,0.000000,0.000000,38183.333333
0.000000,0.000000,0.000000,38191.666667
0.000000,0.000000,0.000000,38200.000000
0.000000,0.000000,0.000000,38208.333333
0.000000,0.000000,0.000000,38216.666667
0.000000,0.000000,0.000000,38225.000000
0.000000,0.000000,0.000000,38233.333333
0.000000,0.000000,0.000000,38241.666667
0.000000,0.000000,0.000000,38250.000000
0.000000,0.000000,0.000000,38258.333333
0.000000,0.000000,0.000000,38266.666667
0.000000,0.000000,0.000000,38275.000000
0.000000,0.000000,0.000000,38283.333333
0.000000,0.000000,0.000000,38291.666667
0.000000,0.000000,0.000000,38300.000000
0.000000,0.000000,0.000000,38308.333333
0.000000,0.000000,0.000000,38316.666667
0.000000,0.000000,0.000000,38325.000000
0.000000,0.000000,0.000000,38333.333333
0.000000,0.000000,0.000000,38341.666667
0.000000,0.000000,0.000000,38350.000000
0.000000,0.000000,0.000000,38358.333333
0.000000,0.000000,0.000000,38366.666667
0.000000,0.000000,0.000000,38375.000000
0.000000,0.000000,0.000000,38383.333333
0.000000,0.000000,0.000000,38391.666667
0.000000,0.000000,0.000000,38400.000000
0.000000,0.000000,0.000000,38408.333333
0.000000,0.000000,0.000000,38416.666667
0.000000,0.000000,0.000000,38425.000000
0.000000,0.000000,0.000000,38433.333333
0.000000,0.000000,0.000000,38441.666667
0.000000,0.000000,0.000000,38450.000000
0.000000,0.000000,0.000000,38458.333333
0.000000,0.000000,0.000000,38466.666667
0.000000,0.000000,0.000000,38475.000000
0.000000,0.000000,0.000000,38483.333333
0.000000,0.000000,0.000000,38491.666667
0.000000,0.000000,0.000000,38500.000000
0.000000,0.000000,0.000000,38508.333333
0.000000,0.000000,0.000000,38516.666667
0.000000,0.000000,0.000000,38525.000000
0.000000,0.000000,0.000000,38533.333333
0.000000,0.000000,0.000000,38541.666667
0.000000,0.000000,0.000000,38550.000000
0.000000,0.000000,0.000000,38558.333333
0.000000,0.000000,0.000000,38566.666667
0.000000,0.000000,0.000000,38575.000000
0.000000,0.000000,0.000000,38583.333333
0.000000,0.000000,0.000000,38591.666667
0.000000,0.000000,0.000000,38600.000000
0.000000,0.000000,0.000000,38608.333333
0.000000,0.000000,0.000000,38616.666667
0.000000,0.000000,0.000000,38625.000000
0.000000,0.000000,0.000000,38633.333333
0.000000,0.000000,0.000000,38641.666667
0.000000,0.000000,0.000000,38650.000000
0.000000,0.000000,0.000000,38658.333333
0.000000,0.000000,0.000000,38666.666667
0.000000,0.000000,0.000000,38675.000000
0.000000,0.000000,0.000000,38683.333333
0.000000,0.000000,0.000000,38691.666667
0.000000,0.000000,0.000000,38700.000000
0.000000,0.000000,0.000000,38708.333333
0.000000,0.000000,0.000000,38716.666667
0.000000,0.000000,0.000000,38725.000000
0.000000,0.000000,0.000000,38733.333333
0.000000,0.000000,0.000000,38741.666667
0.000000,0.000000,0.000000,38750.000000
0.000000,0.000000,0.000000,38758.333333
0.000000,0.000000,0.000000,38766.666667
0.000000,0.000000,0.000000,38775.000000
0.000000,0.000000,0.000000,38783.333333
0.000000,0.000000,0.000000,38791.666667
0.000000,0.000000,0.000000,38800.000000
0.000000,0.000000,0.000000,38808.333333
0.000000,0.000000,0.000000,38816.666667
0.000000,0.000000,0.000000,38825.000000
0.000000,0.000000,0.000000,38833.333333
0.000000,0.000000,0.000000,38841.666667
0.000000,0.000000,0.000000,38850.000000
0.000000,0.000000,0.000000,38858.333333
0.000000,0.000000,0.000000,38866.666667
0.000000,0.000000,0.000000,38875.000000
0.000000,0.000000,0.000000,38883.333333
0.000000,0.000000,0.000000,38891.666667
0.000000,0.000000,0.000000,38900.000000
0.000000,0.000000,0.000000,38908.333333
0.000000,0.000000,0.000000,38916.666667
0.000000,0.000000,0.000000,38925.000000
0.000000,0.000000,0.000000,38933.333333
0.000000,0.000000,0.000000,38941.666667
0.000000,0.000000,0.000000,38950.000000
0.000000,0.000000,0.000000,38958.333333
0.000000,0.000000,0.000000,38966.666667
0.000000,0.000000,0.000000,38975.000000
0.000000,0.000000,0.000000,38983.333333
0.000000,0.000000,0.000000,38991.666667
0.000000,0.000000,0.000000,39000.000000
0.000000,0.000000,0.000000,39008.333333
0.000000,0.000000,0.000000,39016.666667
0.000000,0.000000,0.000000,39025.000000
0.000000,0.000000,0.000000,39033.333333
0.000000,0.000000,0.000000,39041.666667
0.000000,0.000000,0.000000,39050.000000
0.000000,0.000000,0.000000,39058.333333
0.000000,0.000000,0.000000,39066.666667
0.000000,0.000000,0.000000,39075.000000
0.000000,0.000000,0.000000,39083.333333
0.000000,0.000000,0.000000,39091.666667
0.000000,0.000000,0.000000,39100.000000
0.000000,0.000000,0.000000,39108.333333
0.000000,0.000000,0.000000,39116.666667
0.000000,0.000000,0.000000,39125.000000
0.000000,0.000000,0.000000,39133.333333
0.000000,0.000000,0.000000,39141.666667
0.000000,0.000000,0.000000,39150.000000
0.000000,0.000000,0.000000,39158.333333
0.000000,0.000000,0.000000,39166.666667
0.000000,0.000000,0.000000,39175.000000
0.000000,0.000000,0.000000,39183.333333
0.000000,0.000000,0.000000,39191.666667
0.000000,0.000000,0.000000,39200.000000
0.000000,0.000000,0.000000,39208.333333
0.000000,0.000000,0.000000,39216.666667
0.000000,0.000000,0.000000,39225.000000
0.000000,0.000000,0.000000,39233.333333
0.000000,0.000000,0.000000,39241.666667
0.000000,0.000000,0.000000,39250.000000
0.000000,0.000000,0.000000,39258.333333
0.000000,0.000000,0.000000,39266.666667
0.000000,0.000000,0.000000,39275.000000
0.000000,0.000000,0.000000,39283.333333
0.000000,0.000000,0.000000,39291.666667
0.000000,0.000000,0.000000,39300.000000
0.000000,0.000000,0.000000,39308.333333
0.000000,0.000000,0.000000,39316.666667
0.000000,0.000000,0.000000,39325.000000
0.000000,0.000000,0.000000,39333.333333
0.000000,0.000000,0.000000,39341.666667
0.000000,0.000000,0.000000,39350.000000
0.000000,0.000000,0.000000,39358.333333
0.000000,0.000000,0.000000,39366.666667
0.000000,0.000000,0.000000,39375.000000
0.000000,0.000000,0.000000,39383.333333
0.000000,0.000000,0.000000,39391.666667
0.000000,0.000000,0.000000,39400.000000
0.000000,0.000000,0.000000,39408.333333
0.000000,0.000000,0.000000,39416.666667
0.000000,0.000000,0.000000,39425.000000
0.000000,0.000000,0.000000,39433.333333
0.000000,0.000000,0.000000,39441.666667
0.000000,0.000000,0.000000,39450.000000
0.000000,0.000000,0.000000,39458.333333
0.000000,0.000000,0.000000,39466.666667
0.000000,0.000000,0.000000,39475.000000
0.000000,0.000000,0.000000,39483.333333
0.000000,0.000000,0.000000,39491.666667
0.000000,0.000000,0.000000,39500.000000
0.000000,0.000000,0.000000,39508.333333
0.000000,0.000000,0.000000,39516.666667
0.000000,0.000000,0.000000,39525.000000
0.000000,0.000000,0.000000,39533.333333
0.000000,0.000000,0.000000,39541.666667
0.000000,0.000000,0.000000,39550.000000
0.000000,0.000000,0.000000,39558.333333
0.000000,0.000000,0.000000,39566.666667
0.000000,0.000000,0.000000,39575.000000
0.000000,0.000000,0.000000,39583.333333
0.000000,0.000000,0.000000,39591.666667
0.000000,0.000000,0.000000,39600.000000
0.000000,0.000000,0.000000,39608.333333
0.000000,0.000000,0.000000,39616.666667
0.000000,0.000000,0.000000,39625.000000
0.000000,0.000000,0.000000,39633.333333
0.000000,0.000000,0.000000,39641.666667
0.000000,0.000000,0.000000,39650.000000
0.000000,0.000000,0.000000,39658.333333
0.000000,0.000000,0.000000,39666.666667
0.000000,0.000000,0.000000,39675.000000
0.000000,0.000000,0.000000,39683.333333
0.000000,0.000000,0.000000,39691.666667
0.000000,0.000000,0.000000,39700.000000
0.000000,0.000000,0.000000,39708.333333
0.000000,0.000000,0.000000,39716.666667
0.000000,0.000000,0.000000,39725.000000
0.000000,0.000000,0.000000,39733.333333
0.000000,0.000000,0.000000,39741.666667
0.000000,0.000000,0.000000,39750.000000
0.000000,0.000000,0.000000,39758.333333
0.000000,0.000000,0.000000,39766.666667
0.000000,0.000000,0.000000,39775.000000
0.000000,0.000000,0.000000,39783.333333
0.000000,0.000000,0.000000,39791.666667
0.000000,0.000000,0.000000,39800.000000
0.000000,0.000000,0.000000,39808.333333
0.000000,0.000000,0.000000,39816.666667
0.000000,0.000000,0.000000,39825.000000
0.000000,0.000000,0.000000,39833.333333
0.000000,0.000000,0.000000,39841.666667
0.000000,0.000000,0.000000,39850.000000
0.000000,0.000000,0.000000,39858.333333
0.000000,0.000000,0.000000,39866.666667
0.000000,0.000000,0.000000,39875.000000
0.000000,0.000000,0.000000,39883.333333
0.000000,0.000000,0.000000,39891.666667
0.000000,0.000000,0.000000,39900.000000
0.000000,0.000000,0.000000,39908.333333
0.000000,0.000000,0.000000,39916.666667
0.000000,0.000000,0.000000,39925.000000
0.000000,0.000000,0.000000,39933.333333
0.000000,0.000000,0.000000,39941.666667
0.000000,0.000000,0.000000,39950.000000
0.000000,0.000000,0.000000,39958.333333
0.000000,0.000000,0.000000,39966.666667
0.000000,0.000000,0.000000,39975.000000
0.000000,0.000000,0.000000,39983.333333
0.000000,0.000000,0.000000,39991.666667
0.000000,0.000000,0.000000,40000.000000
0.000000,0.000000,0.000000,40008.333333
0.000000,0.000000,0.000000,40016.666667
0.000000,0.000000,0.000000,40025.000000
0.000000,0.000000,0.000000,40033.333333
0.000000,0.000000,0.000000,40041.666667
0.000000,0.000000,0.000000,40050.000000
0.000000,0.000000,0.000000,40058.333333
0.000000,0.000000,0.000000,40066.666667
0.000000,0.000000,0.000000,40075.000000
0.000000,0.000000,0.000000,40083.333333
0.000000,0.000000,0.000000,40091.666667
0.000000,0.000000,0.000000,40100.000000
0.000000,0.000000,0.000000,40108.333333
0.000000,0.000000,0.000000,40116.666667
0.000000,0.000000,0.000000,40125.000000
0.000000,0.000000,0.000000,40133.333333
0.000000,0.000000,0.000000,40141.666667
0.000000,0.000000,0.000000,40150.000000
0.000000,0.000000,0.000000,40158.333333
0.000000,0.000000,0.000000,40166.666667
0.000000,0.000000,0.000000,40175.000000
0.000000,0.000000,0.000000,40183.333333
0.000000,0.000000,0.000000,40191.666667
0.000000,0.000000,0.000000,40200.000000
0.000000,0.000000,0.000000,40208.333333
0.000000,0.000000,0.000000,40216.666667
0.000000,0.000000,0.000000,40225.000000
0.000000,0.000000,0.000000,40233.333333
0.000000,0.000000,0.000000,40241.666667
0.000000,0.000000,0.000000,40250.000000
0.000000,0.000000,0.000000,40258.333333
0.000000,0.000000,0.000000,40266.666667
0.000000,0.000000,0.000000,40275.000000
0.000000,0.000000,0.000000,40283.333333
0.000000,0.000000,0.000000,40291.666667
0.000000,0.000000,0.000000,40300.000000
0.000000,0.000000,0.000000,40308.333333
0.000000,0.000000,0.000000,40316.666667
0.000000,0.000000,0.000000,40325.000000
0.000000,0.000000,0.000000,40333.333333
0.000000,0.000000,0.000000,40341.666667
0.000000,0.000000,0.000000,40350.000000
0.000000,0.000000,0.000000,40358.333333
0.000000,0.000000,0.000000,40366.666667
0.000000,0.000000,0.000000,40375.000000
0.000000,0.000000,0.000000,40383.333333
0.000000,0.000000,0.000000,40391.666667
0.000000,0.000000,0.000000,40400.000000
0.000000,0.000000,0.000000,40408.333333
0.000000,0.000000,0.000000,40416.666667
0.000000,0.000000,0.000000,40425.000000
0.000000,0.000000,0.000000,40433.333333
0.000000,0.000000,0.000000,40441.666667
0.000000,0.000000,0.000000,40450.000000
0.000000,0.000000,0.000000,40458.333333
0.000000,0.000000,0.000000,40466.666667
0.000000,0.000000,0.000000,40475.000000
0.000000,0.000000,0.000000,40483.333333
0.000000,0.000000,0.000000,40491.666667
0.000000,0.000000,0.000000,40500.000000
0.000000,0.000000,0.000000,40508.333333
0.000000,0.000000,0.000000,40516.666667
0.000000,0.000000,0.000000,40525.000000
0.000000,0.000000,0.000000,40533.333333
0.000000,0.000000,0.000000,40541.666667
0.000000,0.000000,0.000000,40550.000000
0.000000,0.000000,0.000000,40558.333333
0.000000,0.000000,0.000000,40566.666667
0.000000,0.000000,0.000000,40575.000000
0.000000,0.000000,0.000000,40583.333333
0.000000,0.000000,0.000000,40591.666667
0.000000,0.000000,0.000000,40600.000000
0.000000,0.000000,0.000000,40608.333333
0.000000,0.000000,0.000000,40616.666667
0.000000,0.000000,0.000000,40625.000000
0.000000,0.000000,0.000000,40633.333333
0.000000,0.000000,0.000000,40641.666667
0.000000,0.000000,0.000000,40650.000000
0.000000,0.000000,0.000000,40658.333333
0.000000,0.000000,0.000000,40666.666667
0.000000,0.000000,0.000000,40675.000000
0.000000,0.000000,0.000000,40683.333333
0.000000,0.000000,0.000000,40691.666667
0.000000,0.000000,0.000000,40700.000000
0.000000,0.000000,0.000000,40708.333333
0.000000,0.000000,0.000000,40716.666667
0.000000,0.000000,0.000000,40725.000000
0.000000,0.000000,0.000000,40733.333333
0.000000,0.000000,0.000000,40741.666667
0.000000,0.000000,0.000000,40750.000000
0.000000,0.000000,0.000000,40758.333333
0.000000,0.000000,0.000000,40766.666667
0.000000,0.000000,0.000000,40775.000000
0.000000,0.000000,0.000000,40783.333333
0.000000,0.000000,0.000000,40791.666667
0.000000,0.000000,0.000000,40800.000000
0.000000,0.000000,0.000000,40808.333333
0.000000,0.000000,0.000000,40816.666667
0.000000,0.000000,0.000000,40825.000000
0.000000,0.000000,0.000000,40833.333333
0.000000,0.000000,0.000000,40841.666667
0.000000,0.000000,0.000000,40850.000000
0.000000,0.000000,0.000000,40858.333333
0.000000,0.000000,0.000000,40866.666667
0.000000,0.000000,0.000000,40875.000000
0.000000,0.000000,0.000000,40883.333333
0.000000,0.000000,0.000000,40891.666667
0.000000,0.000000,0.000000,40900.000000
0.000000,0.000000,0.000000,40908.333333
0.000000,0.000000,0.000000,40916.666667
0.000000,0.000000,0.000000,40925.000000
0.000000,0.000000,0.000000,40933.333333
0.000000,0.000000,0.000000,40941.666667
0.000000,0.000000,0.000000,40950.000000
0.000000,0.000000,0.000000,40958.333333
0.000000,0.000000,0.000000,40966.666667
0.000000,0.000000,0.000000,40975.000000
0.000000,0.000000,0.000000,40983.333333
0.000000,0.000000,0.000000,40991.666667
0.000000,0.000000,0.000000,41000.000000
0.000000,0.000000,0.000000,41008.333333
0.000000,0.000000,0.000000,41016.666667
0.000000,0.000000,0.000000,41025.000000
0.000000,0.000000,0.000000,41033.333333
0.000000,0.000000,0.000000,41041.666667
0.000000,0.000000,0.000000,41050.000000
0.000000,0.000000,0.000000,41058.333333
0.000000,0.000000,0.000000,41066.666667
0.000000,0.000000,0.000000,41075.000000
0.000000,0.000000,0.000000,41083.333333
0.000000,0.000000,0.000000,41091.666667
0.000000,0.000000,0.000000,41100.000000
0.000000,0.000000,0.000000,41108.333333
0.000000,0.000000,0.000000,41116.666667
0.000000,0.000000,0.000000,41125.000000
0.000000,0.000000,0.000000,41133.333333
0.000000,0.000000,0.000000,41141.666667
0.000000,0.000000,0.000000,41150.000000
0.000000,0.000000,0.000000,41158.333333
0.000000,0.000000,0.000000,41166.666667
0.000000,0.000000,0.000000,41175.000000
0.000000,0.000000,0.000000,41183.333333
0.000000,0.000000,0.000000,41191.666667
0.000000,0.000000,0.000000,41200.000000
0.000000,0.000000,0.000000,41208.333333
0.000000,0.000000,0.000000,41216.666667
0.000000,0.000000,0.000000,41225.000000
0.000000,0.000000,0.000000,41233.333333
0.000000,0.000000,0.000000,41241.666667
0.000000,0.000000,0.000000,41250.000000
0.000000,0.000000,0.000000,41258.333333
0.000000,0.000000,0.000000,41266.666667
0.000000,0.000000,0.000000,41275.000000
0.000000,0.000000,0.000000,41283.333333
0.000000,0.000000,0.000000,41291.666667
0.000000,0.000000,0.000000,41300.000000
0.000000,0.000000,0.000000,41308.333333
0.000000,0.000000,0.000000,41316.666667
0.000000,0.000000,0.000000,41325.000000
0.000000,0.000000,0.000000,41333.333333
0.000000,0.000000,0.000000,41341.666667
0.000000,0.000000,0.000000,41350.000000
0.000000,0.000000,0.000000,41358.333333
0.000000,0.000000,0.000000,41366.666667
0.000000,0.000000,0.000000,41375.000000
0.000000,0.000000,0.000000,41383.333333
0.000000,0.000000,0.000000,41391.666667
0.000000,0.000000,0.000000,41400.000000
0.000000,0.000000,0.000000,41408.333333
0.000000,0.000000,0.000000,41416.666667
0.000000,0.000000,0.000000,41425.000000
0.000000,0.000000,0.000000,41433.333333
0.000000,0.000000,0.000000,41441.666667
0.000000,0.000000,0.000000,41450.000000
0.000000,0.000000,0.000000,41458.333333
0.000000,0.000000,0.000000,41466.666667
0.000000,0.000000,0.000000,41475.000000
0.000000,0.000000,0.000000,41483.333333
0.000000,0.000000,0.000000,41491.666667
0.000000,0.000000,0.000000,41500.000000
0.000000,0.000000,0.000000,41508.333333
0.000000,0.000000,0.000000,41516.666667
0.000000,0.000000,0.000000,41525.000000
0.000000,0.000000,0.000000,41533.333333
0.000000,0.000000,0.000000,41541.666667
0.000000,0.000000,0.000000,41550.000000
0.000000,0.000000,0.000000,41558.333333
0.000000,0.000000,0.000000,41566.666667
0.000000,0.000000,0.000000,41575.000000
